,CHECKINGSTATUS,LOANDURATION,CREDITHISTORY,LOANPURPOSE,LOANAMOUNT,EXISTINGSAVINGS,EMPLOYMENTDURATION,INSTALLMENTPERCENT,SEX,OTHERSONLOAN,CURRENTRESIDENCEDURATION,OWNSPROPERTY,AGE,INSTALLMENTPLANS,HOUSING,EXISTINGCREDITSCOUNT,JOB,DEPENDENTS,TELEPHONE,FOREIGNWORKER,RISK
3201,no_checking,29,prior_payments_delayed,appliances,2178,500_to_1000,4_to_7,3,female,none,3,car_other,42,none,own,1,unskilled,1,none,yes,Risk
3202,no_checking,29,prior_payments_delayed,appliances,2851,100_to_500,less_1,3,male,none,2,car_other,38,none,own,2,skilled,1,yes,yes,No Risk
3203,no_checking,29,prior_payments_delayed,appliances,4190,100_to_500,1_to_4,3,male,none,3,car_other,26,stores,own,2,unskilled,1,none,yes,Risk
3204,no_checking,29,prior_payments_delayed,appliances,4338,500_to_1000,4_to_7,4,male,none,4,car_other,48,none,own,2,management_self-employed,2,yes,yes,No Risk
3205,no_checking,29,prior_payments_delayed,appliances,4891,unknown,1_to_4,2,male,none,2,savings_insurance,37,stores,rent,2,unskilled,1,none,yes,No Risk
3206,no_checking,29,prior_payments_delayed,appliances,4940,100_to_500,greater_7,3,male,none,3,car_other,47,none,own,2,skilled,1,none,yes,Risk
3207,no_checking,29,prior_payments_delayed,appliances,6408,100_to_500,4_to_7,4,female,none,4,savings_insurance,44,none,own,2,skilled,1,none,yes,No Risk
3208,no_checking,29,prior_payments_delayed,appliances,6599,100_to_500,greater_7,5,male,none,5,savings_insurance,37,none,free,2,management_self-employed,1,none,yes,No Risk
3209,no_checking,29,prior_payments_delayed,appliances,6809,100_to_500,4_to_7,4,female,none,3,savings_insurance,46,none,own,2,skilled,1,yes,yes,Risk
3210,no_checking,29,prior_payments_delayed,appliances,6859,100_to_500,4_to_7,4,female,none,3,car_other,47,none,free,2,skilled,1,none,yes,Risk
3211,no_checking,29,prior_payments_delayed,appliances,7499,100_to_500,1_to_4,3,male,none,4,savings_insurance,38,none,own,2,management_self-employed,1,none,yes,No Risk
3212,no_checking,29,prior_payments_delayed,appliances,7499,100_to_500,less_1,3,male,none,4,unknown,37,stores,own,2,unskilled,1,yes,yes,No Risk
3213,no_checking,29,prior_payments_delayed,appliances,8377,unknown,1_to_4,4,female,none,3,unknown,54,none,own,2,skilled,1,none,yes,Risk
3214,no_checking,29,prior_payments_delayed,appliances,8567,unknown,1_to_4,3,male,none,4,unknown,42,none,own,2,skilled,1,yes,yes,No Risk
3215,no_checking,29,prior_payments_delayed,business,2501,100_to_500,4_to_7,4,male,none,3,savings_insurance,26,none,own,2,skilled,1,none,yes,No Risk
3216,no_checking,29,prior_payments_delayed,business,6971,500_to_1000,greater_7,5,male,none,3,unknown,50,none,free,2,management_self-employed,2,yes,yes,No Risk
3217,no_checking,29,prior_payments_delayed,car_used,1661,unknown,greater_7,2,female,none,4,real_estate,44,none,own,2,skilled,1,none,yes,Risk
3218,no_checking,29,prior_payments_delayed,car_used,1690,500_to_1000,greater_7,4,female,none,2,car_other,48,none,free,2,skilled,1,yes,yes,No Risk
3219,no_checking,29,prior_payments_delayed,car_used,2483,500_to_1000,1_to_4,2,male,none,2,savings_insurance,39,none,own,1,skilled,2,none,yes,Risk
3220,no_checking,29,prior_payments_delayed,car_used,3351,unknown,1_to_4,3,male,none,5,savings_insurance,49,none,own,2,skilled,2,yes,yes,No Risk
3221,no_checking,29,prior_payments_delayed,car_used,4216,greater_1000,4_to_7,3,female,co-applicant,4,savings_insurance,43,stores,own,2,unskilled,2,yes,yes,Risk
3222,no_checking,29,prior_payments_delayed,car_used,4478,100_to_500,1_to_4,4,female,none,4,car_other,55,none,own,2,skilled,1,none,yes,No Risk
3223,no_checking,29,prior_payments_delayed,car_used,5844,greater_1000,1_to_4,3,male,none,4,savings_insurance,48,none,own,2,skilled,1,yes,yes,No Risk
3224,no_checking,29,prior_payments_delayed,car_used,6020,unknown,4_to_7,3,male,none,3,savings_insurance,31,none,own,1,management_self-employed,1,none,yes,No Risk
3225,no_checking,29,prior_payments_delayed,car_used,6490,100_to_500,less_1,4,male,none,3,savings_insurance,50,none,own,2,management_self-employed,1,none,yes,No Risk
3226,no_checking,29,prior_payments_delayed,car_used,6676,100_to_500,4_to_7,4,male,none,4,car_other,71,none,free,3,management_self-employed,2,yes,yes,Risk
3227,no_checking,29,prior_payments_delayed,car_used,7120,unknown,4_to_7,4,male,none,4,unknown,50,none,own,3,skilled,2,yes,yes,Risk
3228,no_checking,29,prior_payments_delayed,car_used,8862,unknown,greater_7,5,male,co-applicant,5,unknown,53,none,free,3,skilled,2,yes,yes,Risk
3229,no_checking,29,prior_payments_delayed,education,2579,unknown,4_to_7,2,female,none,3,car_other,52,none,own,2,skilled,1,yes,yes,Risk
3230,no_checking,29,prior_payments_delayed,education,5335,greater_1000,1_to_4,4,female,none,3,unknown,39,none,own,1,skilled,1,none,yes,No Risk
3231,no_checking,29,prior_payments_delayed,education,5940,500_to_1000,4_to_7,5,male,none,5,car_other,41,none,own,2,management_self-employed,1,none,yes,No Risk
3232,no_checking,29,prior_payments_delayed,education,6693,500_to_1000,4_to_7,4,male,none,5,car_other,47,none,own,2,management_self-employed,1,yes,yes,No Risk
3233,no_checking,29,prior_payments_delayed,furniture,4061,greater_1000,4_to_7,4,female,co-applicant,3,car_other,45,none,own,2,skilled,1,yes,yes,Risk
3234,no_checking,29,prior_payments_delayed,furniture,5528,100_to_500,4_to_7,4,female,none,5,savings_insurance,39,none,free,3,management_self-employed,1,yes,yes,Risk
3235,no_checking,29,prior_payments_delayed,radio_tv,1855,500_to_1000,greater_7,4,male,none,3,savings_insurance,40,none,own,1,skilled,1,none,yes,No Risk
3236,no_checking,29,prior_payments_delayed,radio_tv,3573,greater_1000,greater_7,3,male,none,4,car_other,58,bank,own,2,unemployed,2,yes,yes,Risk
3237,no_checking,29,prior_payments_delayed,radio_tv,5566,unknown,greater_7,5,male,co-applicant,4,car_other,49,none,own,2,skilled,1,yes,yes,Risk
3238,no_checking,29,prior_payments_delayed,radio_tv,6160,100_to_500,1_to_4,4,female,none,2,savings_insurance,36,none,own,1,management_self-employed,1,yes,yes,No Risk
3239,no_checking,29,prior_payments_delayed,radio_tv,6623,100_to_500,4_to_7,4,female,none,4,car_other,45,none,own,2,skilled,1,yes,yes,Risk
3240,no_checking,29,prior_payments_delayed,radio_tv,9451,100_to_500,greater_7,4,male,co-applicant,3,unknown,54,none,free,2,skilled,1,yes,yes,Risk
3241,no_checking,29,prior_payments_delayed,radio_tv,10213,500_to_1000,less_1,3,male,none,4,car_other,38,none,own,2,management_self-employed,1,none,yes,No Risk
3242,no_checking,29,prior_payments_delayed,repairs,4657,100_to_500,4_to_7,4,male,none,4,savings_insurance,38,none,own,1,management_self-employed,1,none,yes,No Risk
3243,no_checking,30,all_credits_paid_back,education,7706,less_100,1_to_4,3,female,none,4,car_other,45,none,own,2,skilled,1,none,yes,Risk
3244,no_checking,30,credits_paid_to_date,appliances,4412,100_to_500,1_to_4,3,female,none,3,savings_insurance,36,bank,rent,1,unskilled,1,none,yes,Risk
3245,no_checking,30,credits_paid_to_date,car_used,9262,100_to_500,1_to_4,4,male,none,3,car_other,41,none,free,2,management_self-employed,1,none,yes,No Risk
3246,no_checking,30,credits_paid_to_date,radio_tv,4074,500_to_1000,less_1,3,male,none,4,savings_insurance,37,none,own,2,skilled,1,yes,yes,Risk
3247,no_checking,30,outstanding_credit,appliances,2338,greater_1000,4_to_7,4,male,none,4,savings_insurance,39,none,free,1,skilled,1,none,yes,No Risk
3248,no_checking,30,outstanding_credit,appliances,3319,greater_1000,greater_7,4,female,none,3,unknown,33,none,own,1,skilled,2,yes,yes,Risk
3249,no_checking,30,outstanding_credit,appliances,5251,500_to_1000,1_to_4,3,male,none,3,savings_insurance,49,none,own,1,skilled,1,none,yes,No Risk
3250,no_checking,30,outstanding_credit,appliances,6180,unknown,4_to_7,3,female,none,4,unknown,46,none,own,2,skilled,2,none,yes,Risk
3251,no_checking,30,outstanding_credit,appliances,7650,500_to_1000,1_to_4,4,female,none,4,unknown,59,none,free,2,management_self-employed,2,yes,yes,Risk
3252,no_checking,30,outstanding_credit,appliances,7984,unknown,greater_7,5,male,co-applicant,4,unknown,61,none,free,3,management_self-employed,2,yes,yes,No Risk
3253,no_checking,30,outstanding_credit,appliances,8256,unknown,greater_7,4,female,co-applicant,3,unknown,50,none,free,3,skilled,2,yes,yes,Risk
3254,no_checking,30,outstanding_credit,furniture,3601,unknown,greater_7,4,male,none,3,savings_insurance,35,bank,own,2,unskilled,1,none,yes,Risk
3255,no_checking,30,outstanding_credit,furniture,4864,unknown,greater_7,4,male,co-applicant,5,unknown,48,none,own,2,skilled,2,yes,yes,Risk
3256,no_checking,30,outstanding_credit,furniture,5025,unknown,greater_7,4,male,none,5,savings_insurance,45,none,own,2,management_self-employed,2,yes,yes,No Risk
3257,no_checking,30,outstanding_credit,furniture,5161,500_to_1000,greater_7,4,male,none,5,savings_insurance,29,none,own,1,skilled,1,none,yes,No Risk
3258,no_checking,30,outstanding_credit,furniture,5179,unknown,4_to_7,4,male,none,5,savings_insurance,44,none,own,2,management_self-employed,2,yes,yes,No Risk
3259,no_checking,30,outstanding_credit,furniture,5275,unknown,4_to_7,3,female,none,4,car_other,47,none,own,2,skilled,1,yes,yes,Risk
3260,no_checking,30,outstanding_credit,furniture,5657,greater_1000,4_to_7,3,male,none,3,unknown,47,bank,free,2,unskilled,2,yes,yes,No Risk
3261,no_checking,30,outstanding_credit,furniture,5776,500_to_1000,4_to_7,3,female,guarantor,4,unknown,70,stores,free,2,unskilled,1,yes,yes,Risk
3262,no_checking,30,outstanding_credit,furniture,6943,500_to_1000,greater_7,4,male,co-applicant,3,unknown,61,bank,own,2,unemployed,2,yes,yes,Risk
3263,no_checking,30,outstanding_credit,furniture,8404,unknown,4_to_7,4,male,co-applicant,3,car_other,56,none,free,2,skilled,2,yes,yes,Risk
3264,no_checking,30,outstanding_credit,other,5206,greater_1000,greater_7,5,female,none,3,unknown,35,none,own,1,skilled,1,none,yes,Risk
3265,no_checking,30,outstanding_credit,other,8378,greater_1000,greater_7,5,male,none,4,unknown,36,none,free,3,skilled,2,yes,yes,Risk
3266,no_checking,30,outstanding_credit,radio_tv,5283,greater_1000,4_to_7,4,male,none,4,unknown,58,none,free,2,skilled,2,yes,yes,Risk
3267,no_checking,30,outstanding_credit,radio_tv,6657,unknown,greater_7,4,male,none,5,car_other,54,none,own,2,skilled,2,yes,yes,No Risk
3268,no_checking,30,outstanding_credit,radio_tv,9647,500_to_1000,greater_7,5,male,co-applicant,4,unknown,58,none,free,2,skilled,1,yes,yes,Risk
3269,no_checking,30,outstanding_credit,repairs,3315,500_to_1000,4_to_7,3,male,none,2,car_other,34,none,own,1,skilled,1,none,yes,No Risk
3270,no_checking,30,outstanding_credit,repairs,3671,500_to_1000,greater_7,5,male,none,4,car_other,52,none,own,1,skilled,1,yes,yes,Risk
3271,no_checking,30,outstanding_credit,repairs,5200,500_to_1000,greater_7,5,male,co-applicant,4,car_other,49,none,own,2,management_self-employed,1,yes,yes,Risk
3272,no_checking,30,outstanding_credit,repairs,6111,unknown,greater_7,5,female,none,5,unknown,53,none,own,2,skilled,2,yes,yes,No Risk
3273,no_checking,30,outstanding_credit,repairs,6178,unknown,greater_7,5,male,co-applicant,5,unknown,53,none,free,2,skilled,2,yes,yes,Risk
3274,no_checking,30,outstanding_credit,repairs,6316,500_to_1000,4_to_7,4,female,none,4,unknown,42,none,own,2,management_self-employed,1,yes,yes,Risk
3275,no_checking,30,outstanding_credit,repairs,7597,500_to_1000,greater_7,4,male,co-applicant,5,unknown,52,stores,own,2,skilled,1,yes,yes,Risk
3276,no_checking,30,outstanding_credit,repairs,8382,500_to_1000,greater_7,5,male,co-applicant,4,car_other,49,none,free,2,management_self-employed,2,yes,yes,Risk
3277,no_checking,30,outstanding_credit,vacation,9535,500_to_1000,4_to_7,5,male,co-applicant,5,unknown,35,none,own,2,skilled,1,yes,yes,No Risk
3278,no_checking,30,prior_payments_delayed,appliances,5146,100_to_500,4_to_7,4,male,none,4,savings_insurance,37,none,own,1,management_self-employed,1,yes,yes,Risk
3279,no_checking,30,prior_payments_delayed,appliances,5928,100_to_500,greater_7,4,male,none,4,car_other,44,none,free,2,skilled,1,yes,yes,No Risk
3280,no_checking,30,prior_payments_delayed,appliances,6703,unknown,greater_7,4,male,none,3,car_other,54,none,own,2,skilled,1,yes,yes,No Risk
3281,no_checking,30,prior_payments_delayed,appliances,7351,100_to_500,4_to_7,4,male,none,3,unknown,53,none,own,2,management_self-employed,1,none,yes,No Risk
3282,no_checking,30,prior_payments_delayed,appliances,7420,500_to_1000,1_to_4,4,female,none,2,car_other,44,bank,own,2,unskilled,1,none,yes,No Risk
3283,no_checking,30,prior_payments_delayed,appliances,7652,100_to_500,1_to_4,3,female,none,4,car_other,56,stores,own,2,unskilled,1,yes,yes,Risk
3284,no_checking,30,prior_payments_delayed,business,3712,500_to_1000,4_to_7,3,male,none,4,savings_insurance,41,none,free,2,management_self-employed,1,yes,yes,No Risk
3285,no_checking,30,prior_payments_delayed,business,3851,100_to_500,1_to_4,4,male,none,4,car_other,23,stores,own,1,unskilled,1,none,yes,No Risk
3286,no_checking,30,prior_payments_delayed,business,5193,100_to_500,4_to_7,4,female,none,5,car_other,46,none,own,3,skilled,2,yes,yes,Risk
3287,no_checking,30,prior_payments_delayed,business,5899,100_to_500,4_to_7,4,male,none,4,unknown,53,none,free,2,management_self-employed,2,yes,yes,No Risk
3288,no_checking,30,prior_payments_delayed,business,6048,100_to_500,1_to_4,4,male,none,4,car_other,43,none,own,2,management_self-employed,1,yes,yes,Risk
3289,no_checking,30,prior_payments_delayed,business,7542,100_to_500,4_to_7,5,male,none,4,unknown,55,none,free,2,management_self-employed,2,yes,yes,Risk
3290,no_checking,30,prior_payments_delayed,car_used,1731,500_to_1000,greater_7,4,female,none,4,real_estate,45,none,own,1,skilled,1,yes,yes,Risk
3291,no_checking,30,prior_payments_delayed,car_used,4420,greater_1000,1_to_4,3,male,none,3,car_other,43,none,free,2,skilled,1,yes,yes,No Risk
3292,no_checking,30,prior_payments_delayed,car_used,4712,100_to_500,4_to_7,4,female,none,4,savings_insurance,50,none,own,2,skilled,1,yes,yes,Risk
3293,no_checking,30,prior_payments_delayed,car_used,5223,100_to_500,1_to_4,3,female,none,3,car_other,52,none,own,3,skilled,1,yes,yes,Risk
3294,no_checking,30,prior_payments_delayed,car_used,5241,100_to_500,1_to_4,2,male,none,3,savings_insurance,37,none,own,1,skilled,2,yes,yes,Risk
3295,no_checking,30,prior_payments_delayed,car_used,5371,100_to_500,1_to_4,2,female,none,3,unknown,39,bank,own,1,unemployed,1,none,yes,Risk
3296,no_checking,30,prior_payments_delayed,car_used,6654,100_to_500,1_to_4,3,female,co-applicant,4,car_other,53,none,free,2,skilled,1,yes,yes,Risk
3297,no_checking,30,prior_payments_delayed,education,7603,100_to_500,4_to_7,3,male,none,4,savings_insurance,39,none,own,2,management_self-employed,1,none,yes,No Risk
3298,no_checking,30,prior_payments_delayed,furniture,5373,100_to_500,4_to_7,3,male,guarantor,3,savings_insurance,51,none,free,1,skilled,1,yes,no,Risk
3299,no_checking,30,prior_payments_delayed,furniture,8173,100_to_500,4_to_7,4,male,co-applicant,4,unknown,62,none,free,2,skilled,1,yes,no,Risk
3300,no_checking,30,prior_payments_delayed,radio_tv,1960,500_to_1000,4_to_7,4,female,co-applicant,4,real_estate,37,none,own,1,skilled,1,none,yes,Risk
3301,no_checking,30,prior_payments_delayed,radio_tv,3820,500_to_1000,4_to_7,4,male,none,3,car_other,46,none,own,1,skilled,1,yes,yes,No Risk
3302,no_checking,30,prior_payments_delayed,radio_tv,4519,500_to_1000,4_to_7,3,female,none,4,savings_insurance,55,bank,own,2,unskilled,1,yes,yes,Risk
3303,no_checking,30,prior_payments_delayed,radio_tv,4615,greater_1000,4_to_7,4,female,none,5,unknown,39,stores,own,2,unskilled,2,yes,yes,Risk
3304,no_checking,30,prior_payments_delayed,radio_tv,6067,100_to_500,4_to_7,4,male,none,5,savings_insurance,32,none,own,1,management_self-employed,1,yes,yes,No Risk
3305,no_checking,30,prior_payments_delayed,radio_tv,6599,greater_1000,greater_7,5,male,none,4,unknown,41,none,free,2,skilled,1,yes,yes,No Risk
3306,no_checking,30,prior_payments_delayed,radio_tv,7031,500_to_1000,4_to_7,4,male,none,3,car_other,45,stores,own,2,unskilled,2,yes,yes,No Risk
3307,no_checking,30,prior_payments_delayed,radio_tv,8357,500_to_1000,greater_7,3,male,co-applicant,4,unknown,53,none,free,2,skilled,1,yes,yes,Risk
3308,no_checking,30,prior_payments_delayed,radio_tv,9560,100_to_500,4_to_7,3,male,co-applicant,3,unknown,39,none,free,2,skilled,1,none,yes,Risk
3309,no_checking,31,all_credits_paid_back,car_used,3845,greater_1000,1_to_4,3,male,none,3,savings_insurance,32,none,own,1,skilled,1,none,yes,No Risk
3310,no_checking,31,all_credits_paid_back,car_used,5649,100_to_500,less_1,4,male,none,3,real_estate,19,none,own,1,management_self-employed,2,none,yes,No Risk
3311,no_checking,31,all_credits_paid_back,furniture,4380,greater_1000,1_to_4,3,female,none,3,savings_insurance,36,bank,own,1,unemployed,1,none,no,No Risk
3312,no_checking,31,all_credits_paid_back,radio_tv,3578,100_to_500,1_to_4,4,male,none,4,real_estate,23,none,own,2,skilled,1,none,yes,No Risk
3313,no_checking,31,credits_paid_to_date,car_used,5636,100_to_500,greater_7,3,female,none,3,car_other,50,none,own,2,skilled,1,none,yes,Risk
3314,no_checking,31,outstanding_credit,appliances,6958,500_to_1000,greater_7,5,male,co-applicant,4,car_other,51,none,free,2,management_self-employed,2,yes,yes,Risk
3315,no_checking,31,outstanding_credit,appliances,7665,unknown,greater_7,4,male,co-applicant,4,unknown,54,none,free,3,skilled,2,yes,no,Risk
3316,no_checking,31,outstanding_credit,appliances,8001,500_to_1000,greater_7,4,male,co-applicant,5,unknown,52,none,free,2,management_self-employed,1,yes,yes,Risk
3317,no_checking,31,outstanding_credit,appliances,8968,unknown,4_to_7,5,male,co-applicant,4,unknown,53,none,free,2,management_self-employed,2,yes,yes,No Risk
3318,no_checking,31,outstanding_credit,appliances,10261,500_to_1000,greater_7,5,male,co-applicant,5,car_other,51,none,free,2,management_self-employed,1,yes,yes,Risk
3319,no_checking,31,outstanding_credit,furniture,4568,unknown,greater_7,5,female,none,5,savings_insurance,49,none,own,2,skilled,1,none,yes,Risk
3320,no_checking,31,outstanding_credit,furniture,7285,500_to_1000,4_to_7,4,male,co-applicant,5,car_other,32,none,own,1,management_self-employed,2,yes,yes,Risk
3321,no_checking,31,outstanding_credit,furniture,7443,500_to_1000,4_to_7,5,male,guarantor,3,car_other,64,stores,free,2,unskilled,1,yes,yes,Risk
3322,no_checking,31,outstanding_credit,furniture,7525,500_to_1000,greater_7,4,female,co-applicant,3,car_other,51,none,own,2,skilled,1,none,yes,Risk
3323,no_checking,31,outstanding_credit,other,5991,greater_1000,greater_7,5,male,none,4,car_other,45,stores,rent,1,unskilled,2,yes,yes,No Risk
3324,no_checking,31,outstanding_credit,other,6307,500_to_1000,1_to_4,3,male,guarantor,3,car_other,46,none,free,1,skilled,1,yes,yes,No Risk
3325,no_checking,31,outstanding_credit,other,6640,500_to_1000,4_to_7,5,female,none,5,car_other,44,none,free,2,management_self-employed,1,yes,yes,Risk
3326,no_checking,31,outstanding_credit,radio_tv,5945,unknown,4_to_7,4,male,none,4,savings_insurance,47,none,own,2,skilled,1,none,yes,No Risk
3327,no_checking,31,outstanding_credit,radio_tv,9040,500_to_1000,greater_7,5,male,co-applicant,4,unknown,50,none,free,3,skilled,2,yes,yes,Risk
3328,no_checking,31,outstanding_credit,repairs,4427,greater_1000,greater_7,4,male,co-applicant,5,unknown,49,none,free,2,skilled,2,yes,yes,Risk
3329,no_checking,31,outstanding_credit,repairs,5548,500_to_1000,4_to_7,4,male,none,4,savings_insurance,32,stores,own,1,skilled,2,yes,yes,No Risk
3330,no_checking,31,outstanding_credit,repairs,5602,unknown,1_to_4,3,female,none,4,car_other,47,none,own,1,skilled,1,none,yes,Risk
3331,no_checking,31,outstanding_credit,repairs,5935,unknown,greater_7,5,male,co-applicant,5,car_other,52,none,own,3,management_self-employed,2,yes,yes,Risk
3332,no_checking,31,outstanding_credit,repairs,6118,greater_1000,4_to_7,4,female,none,4,unknown,36,none,own,2,management_self-employed,1,yes,yes,Risk
3333,no_checking,31,outstanding_credit,repairs,6460,500_to_1000,4_to_7,5,male,none,3,unknown,47,none,free,2,skilled,1,yes,yes,Risk
3334,no_checking,31,outstanding_credit,repairs,6818,greater_1000,greater_7,5,male,co-applicant,4,car_other,41,none,free,3,skilled,2,yes,yes,Risk
3335,no_checking,31,outstanding_credit,repairs,9942,greater_1000,greater_7,4,male,co-applicant,5,unknown,57,none,free,2,skilled,2,yes,yes,Risk
3336,no_checking,31,outstanding_credit,vacation,5879,500_to_1000,4_to_7,4,male,none,3,savings_insurance,43,none,own,1,skilled,1,yes,yes,No Risk
3337,no_checking,31,outstanding_credit,vacation,7108,unknown,4_to_7,5,male,none,3,unknown,49,none,own,2,skilled,2,yes,yes,No Risk
3338,no_checking,31,prior_payments_delayed,appliances,2098,unknown,1_to_4,2,male,none,4,savings_insurance,42,none,own,2,skilled,1,none,yes,No Risk
3339,no_checking,31,prior_payments_delayed,appliances,3149,500_to_1000,1_to_4,2,female,none,4,savings_insurance,24,none,own,1,skilled,1,none,yes,Risk
3340,no_checking,31,prior_payments_delayed,appliances,3453,500_to_1000,less_1,3,female,co-applicant,3,savings_insurance,27,none,own,1,skilled,1,yes,yes,Risk
3341,no_checking,31,prior_payments_delayed,appliances,4565,100_to_500,4_to_7,4,female,none,4,car_other,46,stores,own,1,unskilled,2,yes,yes,No Risk
3342,no_checking,31,prior_payments_delayed,appliances,4570,500_to_1000,less_1,3,female,none,3,real_estate,38,stores,rent,1,unskilled,1,none,yes,No Risk
3343,no_checking,31,prior_payments_delayed,appliances,4787,unknown,greater_7,5,male,none,5,car_other,47,stores,own,2,unskilled,2,yes,no,No Risk
3344,no_checking,31,prior_payments_delayed,appliances,4870,500_to_1000,1_to_4,4,female,none,3,savings_insurance,41,none,own,1,skilled,1,yes,yes,No Risk
3345,no_checking,31,prior_payments_delayed,appliances,5060,100_to_500,4_to_7,3,male,none,3,unknown,50,none,own,2,management_self-employed,1,yes,yes,No Risk
3346,no_checking,31,prior_payments_delayed,appliances,5590,100_to_500,1_to_4,4,female,none,4,savings_insurance,42,none,own,1,skilled,1,none,yes,No Risk
3347,no_checking,31,prior_payments_delayed,appliances,5629,greater_1000,greater_7,3,female,none,4,car_other,43,none,own,2,skilled,1,none,yes,Risk
3348,no_checking,31,prior_payments_delayed,appliances,5822,100_to_500,less_1,4,male,none,3,savings_insurance,39,stores,own,2,unskilled,2,yes,yes,No Risk
3349,no_checking,31,prior_payments_delayed,business,4999,100_to_500,4_to_7,4,female,none,3,unknown,51,none,own,1,skilled,1,yes,yes,Risk
3350,no_checking,31,prior_payments_delayed,business,5172,unknown,4_to_7,3,male,none,3,car_other,46,bank,rent,1,unemployed,1,none,yes,No Risk
3351,no_checking,31,prior_payments_delayed,business,6233,500_to_1000,greater_7,5,female,none,4,car_other,42,none,own,2,skilled,1,yes,yes,No Risk
3352,no_checking,31,prior_payments_delayed,business,6811,100_to_500,1_to_4,3,male,none,4,savings_insurance,56,none,own,2,management_self-employed,2,yes,yes,No Risk
3353,no_checking,31,prior_payments_delayed,car_used,2340,500_to_1000,1_to_4,4,female,none,4,savings_insurance,37,none,own,2,skilled,1,none,yes,Risk
3354,no_checking,31,prior_payments_delayed,car_used,3830,500_to_1000,4_to_7,3,male,none,3,savings_insurance,37,none,own,1,skilled,1,yes,yes,Risk
3355,no_checking,31,prior_payments_delayed,car_used,4209,unknown,greater_7,4,male,none,3,savings_insurance,42,none,own,2,skilled,1,yes,yes,No Risk
3356,no_checking,31,prior_payments_delayed,car_used,5355,100_to_500,1_to_4,2,female,none,2,unknown,48,none,own,2,skilled,1,yes,yes,Risk
3357,no_checking,31,prior_payments_delayed,car_used,5562,unknown,4_to_7,3,male,none,4,savings_insurance,41,none,own,2,skilled,1,yes,yes,No Risk
3358,no_checking,31,prior_payments_delayed,car_used,5629,100_to_500,greater_7,5,male,none,5,car_other,47,none,free,2,skilled,1,yes,yes,Risk
3359,no_checking,31,prior_payments_delayed,car_used,5661,unknown,1_to_4,3,female,co-applicant,3,savings_insurance,49,none,own,2,skilled,1,yes,yes,Risk
3360,no_checking,31,prior_payments_delayed,car_used,5787,100_to_500,1_to_4,3,female,none,3,savings_insurance,36,none,own,1,skilled,1,yes,yes,No Risk
3361,no_checking,31,prior_payments_delayed,car_used,6099,100_to_500,4_to_7,4,female,none,4,car_other,39,none,own,2,management_self-employed,1,yes,yes,Risk
3362,no_checking,31,prior_payments_delayed,car_used,7361,100_to_500,4_to_7,4,female,none,5,car_other,42,none,own,2,management_self-employed,2,yes,yes,Risk
3363,no_checking,31,prior_payments_delayed,car_used,7710,100_to_500,4_to_7,4,male,none,4,unknown,54,bank,own,2,unemployed,2,yes,yes,Risk
3364,no_checking,31,prior_payments_delayed,car_used,7864,100_to_500,greater_7,4,male,co-applicant,4,unknown,51,none,free,2,skilled,1,yes,yes,Risk
3365,no_checking,31,prior_payments_delayed,furniture,2696,500_to_1000,4_to_7,3,male,none,2,car_other,50,none,own,1,skilled,1,yes,yes,No Risk
3366,no_checking,31,prior_payments_delayed,furniture,5789,100_to_500,1_to_4,3,female,none,3,savings_insurance,43,stores,own,1,unskilled,1,yes,yes,No Risk
3367,no_checking,31,prior_payments_delayed,furniture,7685,100_to_500,4_to_7,4,male,none,4,unknown,51,none,free,2,skilled,1,yes,yes,Risk
3368,no_checking,31,prior_payments_delayed,furniture,7782,greater_1000,greater_7,4,male,co-applicant,5,unknown,53,none,own,2,skilled,2,yes,yes,Risk
3369,no_checking,31,prior_payments_delayed,furniture,8220,100_to_500,greater_7,5,male,guarantor,5,car_other,56,stores,free,2,unskilled,2,yes,yes,Risk
3370,no_checking,31,prior_payments_delayed,other,6396,100_to_500,4_to_7,3,male,none,2,car_other,39,stores,own,1,unskilled,1,yes,yes,Risk
3371,no_checking,31,prior_payments_delayed,radio_tv,3555,500_to_1000,1_to_4,3,male,none,4,car_other,32,stores,own,2,unskilled,1,yes,yes,No Risk
3372,no_checking,31,prior_payments_delayed,radio_tv,4569,100_to_500,1_to_4,4,male,none,5,savings_insurance,37,none,free,2,management_self-employed,1,yes,yes,No Risk
3373,no_checking,31,prior_payments_delayed,radio_tv,5321,100_to_500,4_to_7,4,female,none,4,car_other,46,none,own,1,skilled,1,yes,yes,No Risk
3374,no_checking,31,prior_payments_delayed,radio_tv,5966,100_to_500,greater_7,5,male,none,3,savings_insurance,44,none,free,2,skilled,1,none,yes,No Risk
3375,no_checking,31,prior_payments_delayed,radio_tv,6423,greater_1000,4_to_7,3,female,none,4,car_other,41,none,own,2,skilled,1,yes,yes,Risk
3376,no_checking,31,prior_payments_delayed,radio_tv,6568,100_to_500,less_1,4,male,none,5,car_other,31,none,own,1,management_self-employed,1,none,yes,No Risk
3377,no_checking,31,prior_payments_delayed,radio_tv,6714,100_to_500,greater_7,4,male,co-applicant,5,savings_insurance,51,none,own,2,management_self-employed,1,yes,yes,Risk
3378,no_checking,31,prior_payments_delayed,radio_tv,7098,100_to_500,4_to_7,4,male,none,5,unknown,30,stores,own,1,skilled,1,yes,yes,Risk
